1,0.7291,-0.84363,-0.6771,-0.64159,-0.85394,-0.47546,-0.34677,0.15111,-0.71345
2,1.52,-0.40109,-0.71082,-0.62116,-0.94177,-0.3333,-0.19061,0.5864,-0.56635
1,-0.28148,-0.5872,-0.54203,-0.54049,-0.88002,-0.14096,-0.33968,-0.43163,-0.78865
1,-0.85267,-0.77331,-0.74223,-0.6301,-0.8854,-0.52772,-0.336,-0.39653,-0.88215
1,-0.32541,-0.80349,-0.52276,-0.66227,-0.86166,-0.51309,-0.55365,-0.30023,-0.88137
1,-0.76479,-0.79976,-0.52276,-0.58057,-0.86463,-0.41274,-0.37199,-0.43734,-0.74546
1,-0.41329,-0.77331,-0.67479,-0.66712,-0.86463,-0.41274,-0.27563,-0.41585,-0.92025
1,0.1579,-0.5872,-0.69656,-0.62729,-0.86463,-0.4211,-0.21895,-0.39871,-0.75986
1,-1.0284,-0.30804,-0.58057,-0.45829,-0.86463,-0.31239,-0.52645,-0.4085,-0.532
1,0.070027,-0.60049,-0.74069,-0.68269,-0.86463,-0.50473,-0.56811,-0.17535,-0.91502
1,-0.23754,0.26359,3.4658,-0.1522,-0.64025,-0.24549,0.26283,-0.039326,0.67939
1,-0.1936,-0.72014,-0.5613,-0.40749,-0.86463,-0.47546,-0.57831,-0.14815,-0.73497
2,-0.50117,-0.77331,0.49847,0.92001,-0.86463,1.0298,-0.16227,0.77684,-0.30024
1,0.37759,-0.69355,-0.6087,-0.66482,-0.86463,-0.51727,-0.4026,0.12391,-0.85447
1,-0.32541,-0.66696,-0.13739,1.3285,-0.91805,-0.43365,0.03611,-0.42891,0.052467
1,-1.2481,-0.83047,-0.7324,4.1622,-0.86677,-0.54972,-0.58341,-0.35001,-0.19489
1,-1.1602,-0.49415,-0.52276,-0.47335,-0.86677,-0.53278,-0.33288,0.39596,-0.73155
1,-0.45723,-0.53403,-0.38788,-0.65793,-0.86463,-0.50473,-0.51341,-0.37967,-0.79165
1,-0.061787,-0.77331,-0.72662,-0.17773,-0.88002,-0.29566,-0.52305,-0.43027,-0.66331
1,-0.10572,1.7525,-0.74165,0.53708,2.2447,0.44442,0.99969,-0.32335,0.68161
1,-0.67692,0.077476,-0.13739,-0.22879,-0.87104,-0.48382,-0.37341,-0.39381,-0.41472
1,-0.061787,-0.54732,-0.67113,-0.60483,-0.89886,-0.47128,-0.55932,-0.37205,-0.82366
2,-0.89661,0.55604,-0.40715,-0.66252,-0.87531,-0.16186,-0.40713,2.5452,-0.17045
1,1.6079,2.1513,-0.40715,-0.27984,2.031,1.5734,1.0847,1.5114,0.78795
1,-0.10572,0.68898,-0.42642,-0.51292,-0.88386,-0.33748,-0.50633,-0.42537,-0.3048
1,-0.23754,-0.84961,-0.74088,-0.67222,-0.87531,-0.32911,-0.56272,-0.38538,-0.95077
1,-0.36935,-0.73343,-0.5613,-0.050085,-0.87531,-0.53145,-0.5562,-0.039326,-0.71646
0,-0.98448,-0.44097,-0.1952,-0.60917,-0.87531,-0.22458,-0.16227,-0.35028,-0.53591
1,-0.36935,-0.76002,-0.44569,-0.49786,-0.87531,-0.54725,-0.55365,-0.4251,-0.87816
1,-0.32541,0.33005,-0.50349,0.97107,-0.886,0.10992,0.26283,-0.32498,0.44059
1,-0.89661,-0.73343,-0.29154,-0.59768,-0.87531,0.56986,-0.54969,0.15111,-0.84312
2,2.5745,-0.46756,0.51774,0.3839,-0.87531,-0.22458,-0.57944,-0.41476,-0.22418
1,0.24578,0.27688,-0.15666,1.3029,1.1762,-0.4002,1.7082,3.0893,0.49946
1,-0.5451,-0.5872,-0.33008,-0.30537,-0.89241,-0.52722,-0.47203,-0.43462,-0.60666
1,0.28972,-0.66696,0.074564,-0.46825,-0.87531,-0.49218,-0.51143,-0.17535,-0.48881
0,-0.28148,-0.45426,-0.73722,-0.62908,-0.42655,-0.42946,-0.51511,1.2937,-0.69511
0,-1.2042,-0.70684,-0.5613,-0.50628,-0.87531,-0.41274,-0.44256,-0.4232,-0.71419
1,-0.14966,-0.74672,-0.44569,0.3839,-0.87531,-0.4671,-0.48139,-0.26377,0.2918
1,-0.41329,-0.52073,0.36359,-0.49199,-0.87531,0.068106,-0.50349,-0.43925,-0.57935
1,-0.89661,-0.45426,-0.52276,-0.38196,-0.87531,-0.52438,0.5179,-0.41177,-0.54122
1,-0.63298,-0.7761,-0.64512,-0.61708,-0.87531,-0.52262,0.0077699,-0.43108,-0.47737
1,0.1579,0.68898,-0.58057,-0.67758,-0.87531,-0.099145,-0.52475,-0.38375,-0.4742
1,-0.32541,0.050889,-0.54203,-0.40749,-0.75778,-0.14096,-0.16227,-0.039326,-0.38741
1,-0.061787,-0.10863,2.6951,-0.12667,-0.61888,-0.24967,-0.54487,-0.41884,0.096031
1,-0.58904,-0.28145,-0.0025106,-0.35643,-0.87531,-0.55499,-0.45248,-0.41014,-0.54866
1,1.2124,-0.74672,-0.5613,-0.075614,1.1762,-0.36675,-0.19061,-0.35627,-0.096406
2,0.33365,-0.77637,-0.64184,-0.65282,-0.87959,0.15173,0.26283,0.80404,-0.78762
1,1.6957,-0.70684,-0.52276,-0.64976,-0.87959,-0.54859,-0.36831,-0.30023,-0.79996
1,-0.80873,-0.22827,-0.52276,-0.44246,-0.886,-0.38765,-0.24729,-0.4232,-0.38983
1,-0.50117,-0.69355,-0.52276,-0.68192,-0.88172,-0.54407,-0.56216,-0.41041,-0.90301
1,-0.017849,0.95485,-0.11812,-0.20326,-0.3197,0.65348,-0.37001,-0.40007,-0.11039
1,-0.017849,0.050889,-0.44569,-0.67554,-0.88386,-0.37511,-0.56556,-0.40551,-0.64862
1,-0.72086,-0.68025,-0.33008,-0.47744,-0.886,-0.22458,-0.27563,-0.31873,-0.59153
1,0.33365,-0.85679,-0.74897,-0.35643,-0.88136,-0.54416,-0.52956,-0.30023,-0.89939
2,0.90485,-0.877,-0.46496,-0.62321,-0.886,-0.49636,-0.56896,-0.40007,-0.92815
1,1.5639,-0.042165,-0.74647,-0.68116,-0.886,-0.5202,-0.57321,-0.40388,-0.7399
1,-0.76479,-0.85506,-0.54203,-0.65997,-0.886,-0.54014,-0.56669,-0.12094,-0.33068
1,-0.36935,-0.082046,-0.1952,-0.62244,-0.886,-0.51309,-0.53155,-0.3424,-0.60457
0,-0.72086,-0.77544,-0.54203,-0.51037,-0.93942,3.3295,-0.39211,-0.43435,-0.73057
1,-0.50117,-0.44097,-0.29154,0.30732,0.49234,0.068106,-0.077251,-0.4251,-0.32286
2,1.52,-0.5872,-0.50349,-0.17773,-0.886,-0.35002,-0.53665,-0.43625,-0.60095
1,-0.85267,-0.49415,-0.58057,-0.30537,-0.88814,-0.49636,-0.4094,0.39596,-0.72703
1,-0.28148,1.4866,0.15164,0.12862,-0.886,0.31898,0.6596,-0.42619,0.82271
2,-0.28148,-0.56061,3.8512,-0.62091,-0.89027,4.8347,-0.31248,-0.40905,0.16292
2,-0.85267,-0.87275,-0.66207,-0.12667,-0.89583,0.19354,-0.48025,-0.42456,-0.85805
1,-0.98448,-0.85613,-0.73626,-0.64771,-0.89027,-0.45873,-0.58114,-0.43707,-0.92095
0,-0.72086,-0.70684,0.44067,-0.40749,-0.89027,-0.50055,-0.51766,-0.38048,-0.51493
2,0.99272,-0.8314,-0.59656,-0.5867,-0.91164,-0.015519,-0.57803,0.096701,-0.91066
2,-0.017849,-0.34792,-0.15666,-0.60355,-0.89241,-0.37093,-0.37313,-0.26432,-0.61876
1,-0.36935,-0.082046,-0.33008,0.2052,-0.89241,0.068106,-0.30397,-0.41993,-0.45738
1,-0.80873,-0.85068,-0.60022,-0.60559,-0.89241,-0.45037,-0.55535,-0.43707,5.9641
1,-0.14966,-0.0022849,-0.69868,-0.63674,-0.89668,-0.38347,-0.55592,-0.4251,-0.7049
1,-0.23754,-0.8447,-0.64011,-0.66635,-0.90882,-0.39601,-0.45135,-0.43571,-0.95324
2,0.20184,-0.48085,-0.67922,-0.6181,-0.89284,1.1552,-0.5171,-0.18515,-0.82646
2,-0.85267,-0.082046,-0.66593,-0.20326,-0.886,0.31898,0.12113,0.069496,-0.11418
1,0.070027,-0.85839,-0.74088,-0.577,-0.89668,-0.54696,-0.30397,-0.039326,-0.95316
1,0.1579,-0.20169,0.72969,-0.62474,-0.89668,-0.41692,-0.39268,-0.41122,0.050616
1,-1.2481,-0.46756,0.26725,-0.61274,-0.89668,0.73711,-0.35782,-0.42972,-0.52353
1,-0.14966,-0.46756,-0.74666,-0.35643,-0.89668,1.866,-0.47062,-0.36552,-0.70737
2,-0.23754,0.26359,-0.11812,-0.62372,-0.89668,-0.37511,-0.5562,-0.40007,-0.50539
1,-0.67692,-0.81412,-0.38788,-0.63648,-0.89668,-0.52137,-0.31248,-0.39626,-0.85793
2,2.0912,-0.81558,-0.44569,-0.66609,-0.89668,-0.30403,-0.55365,-0.23874,-0.92136
1,0.28972,-0.56061,-0.61063,-0.67299,-0.86483,-0.53362,-0.46948,3.0893,-0.81132
2,0.50941,-0.73343,-0.52276,-0.55658,-0.89668,-0.24549,-0.4692,-0.039326,-0.87236
1,1.4321,-0.76002,-0.69194,-0.67095,-0.89668,-0.5253,-0.56952,-0.40007,-0.9293
2,3.1896,-0.80521,-0.5613,-0.61529,-0.89668,-0.33748,-0.38276,-0.39953,-0.6042
1,0.55334,-0.34792,-0.60716,-0.67146,-0.89668,-0.51309,-0.48082,-0.34049,-0.76784
1,-0.1936,-0.80934,-0.72373,-0.66661,-0.89668,-0.50891,-0.27563,-0.36579,-0.93543
2,-0.85267,0.077476,-0.74396,-0.47897,-0.89668,-0.43783,-0.58058,0.069496,-0.66294
1,-0.23754,-0.69355,-0.63433,0.23073,-0.89027,-0.36256,0.0077699,-0.38429,0.53167
1,0.90485,-0.86902,1.3463,4.928,-0.89668,-0.21622,-0.35726,-0.34484,0.48239
1,-0.50117,-0.8548,-0.15666,-0.12667,-0.89668,0.27717,0.26283,0.15111,0.99038
1,-0.10572,0.27688,-0.1952,-0.66763,-0.42655,-0.17859,0.17781,-0.42537,-0.21184
1,0.37759,-0.81545,-0.38788,-0.024557,-0.89668,-0.23713,-0.44709,-0.42374,-0.67935
1,-0.23754,4.4112,-0.1952,1.3029,3.3131,0.44442,2.5301,3.0893,2.9134
1,-1.0284,-0.87049,-0.68616,-0.64925,-0.89668,-0.55683,-0.31106,-0.42945,-0.87422
1,-1.2481,-0.48085,-0.34934,0.40943,-0.89668,-0.54098,0.12113,-0.42728,-0.49736
1,-1.0284,-0.64037,-0.50349,-0.5336,-0.89668,-0.30821,-0.57774,0.096701,-0.66508
1,-0.94055,-0.80575,-0.62797,-0.61759,-0.89668,-0.43365,-0.45135,-0.41259,-0.92222
0,-0.80873,0.14394,-0.62932,-0.43302,-0.89668,-0.54257,-0.51624,-0.4368,-0.58453
1,-0.36935,-0.082046,-0.67652,-0.27984,1.0693,1.7824,1.6232,0.83125,-0.068433
1,0.99272,-0.85094,-0.48422,-0.67018,-0.89882,-0.53349,-0.56612,-0.18515,-0.5499
0,-1.4678,-0.29474,-0.71988,-0.67452,-0.89668,-0.51861,-0.57264,-0.42537,-0.78232
0,-1.0284,-0.73343,-0.29154,-0.63316,-0.89668,-0.54148,-0.58313,-0.43789,-0.80675
1,-0.28148,-0.60049,-0.72238,-0.35643,-0.90096,-0.2664,-0.55677,-0.31056,-0.85817
1,-1.0724,-0.84682,-0.72778,-0.67401,-0.91096,-0.3333,-0.57803,-0.39517,-0.9959
1,0.11396,-0.5872,-0.54203,-0.35643,-0.78984,-0.47128,-0.048911,-0.40578,-0.6009
2,0.28972,-0.32133,-0.44569,-0.35643,-0.89917,-0.14096,-0.55847,-0.039326,-0.70778
2,-0.50117,-0.69355,-0.72392,-0.63597,-0.90096,0.026293,-0.5324,-0.40687,-0.86492
2,-0.32541,-0.46756,-0.6586,-0.35643,-0.90096,0.026293,-0.30397,0.39596,-0.67182
1,0.37759,-0.80521,-0.71256,-0.6444,-0.90465,-0.55423,-0.52956,-0.40687,-0.92884
1,-0.89661,-0.84855,-0.13739,-0.54151,-0.90523,-0.057332,-0.4094,0.39596,-0.57729
2,-0.45723,-0.73343,-0.70427,-0.48765,-0.9065,-0.20368,-0.55819,-0.41095,-0.87722
1,-1.2042,-0.70684,-0.69714,-0.50628,-0.90737,-0.14932,-0.24729,-0.4232,-0.7369
1,1.5639,-0.84868,-0.253,-0.22879,-0.40518,-0.40856,0.092791,3.6334,0.57091
1,-0.061787,-0.45426,-0.73683,-0.53079,-0.90737,-0.51727,-0.56301,-0.43163,-0.84715
1,-0.32541,-0.7866,-0.6825,-0.30537,-0.91549,-0.45873,-0.54175,-0.40714,-0.58252
1,-0.94055,-0.57391,-0.61178,0.2052,-0.5334,-0.41274,-0.35329,-0.43571,-0.020756
1,-0.76479,-0.7769,0.59481,0.00097211,-0.90737,0.23536,1.4531,-0.29206,0.19974
1,0.28972,-0.81439,-0.75109,-0.50909,-0.90951,-0.54437,-0.57916,-0.039326,-0.78865
1,-0.41329,-0.57391,-0.74146,-0.48076,-0.92233,-0.37929,-0.55649,-0.28227,-0.88183
1,0.1579,-0.84975,-0.60735,-0.40749,-0.91378,-0.54717,-0.56527,-0.42456,-0.8998
2,2.5745,-0.80668,-0.73915,-0.64031,-0.91592,-0.37093,-0.52843,-0.35083,-0.9541
1,0.070027,-0.0022849,-0.73452,-0.66763,-0.91805,-0.41274,-0.56102,-0.42238,-0.69433
1,-1.1163,0.55604,-0.71545,-0.68243,-0.91805,-0.47128,-0.54005,2.5452,-0.34146
1,0.20184,-0.60049,-0.5613,-0.25432,-0.91805,-0.3542,-0.54544,-0.41803,-0.80099
2,0.90485,-0.45426,-0.67864,-0.61095,-0.91805,-0.4211,-0.40203,-0.43897,-0.79976
1,-0.58904,-0.65367,-0.36861,0.15414,-0.92874,-0.38765,-0.30397,-0.36362,-0.57791
1,0.20184,-0.60049,-0.75167,-0.64567,-0.91805,-0.48382,-0.50321,-0.28336,-0.86336
1,-0.98448,-0.74672,-0.72624,-0.67682,-0.91805,-0.4002,-0.57774,-0.38103,-0.92909
1,-0.76479,0.077476,-0.29154,-0.52875,-0.91805,-0.32911,-0.49442,-0.43897,-0.32998
1,0.11396,2.1513,-0.66169,-0.35643,-0.91805,-0.42946,-0.58426,-0.32417,1.4348
0,-0.5451,-0.60049,-0.74878,-0.38196,-0.91805,-0.55348,-0.46608,-0.12094,-0.31295
1,-0.76479,-0.12193,8.6683,-0.35643,-0.83257,-0.52325,-0.56046,0.17832,1.8555
1,-1.2481,-0.72014,-0.70119,-0.12667,-0.42655,-0.55009,-0.40685,-0.43272,-0.45948
0,-0.23754,-0.66696,-0.69733,-0.4685,-0.91805,-0.53186,-0.21895,-0.30295,-0.14923
0,-1.0724,-0.79192,-0.36861,-0.56883,-0.91805,-0.29985,-0.53268,4.9937,-0.74311
1,-1.0284,-0.8774,-0.75032,-0.68014,-0.91912,-0.53316,-0.58199,-0.43163,-0.98442
1,-0.58904,0.33005,2.5024,-0.40749,-0.3197,1.0716,-0.43604,-0.41803,0.32162
1,-1.0724,-0.72014,-0.71487,-0.53973,-0.92019,-0.51727,-0.58284,-0.43462,-0.80157
2,0.50941,-0.69355,1.1536,-0.6592,-0.92233,-0.35002,-0.46948,-0.28336,-0.53328
2,-0.80873,-0.66696,-0.64724,-0.6181,-0.92233,0.19354,-0.50888,1.4842,-0.74225
1,0.026089,1.2207,-0.74743,-0.67273,-0.92233,-0.49636,-0.54062,-0.4319,-0.15515
1,-0.89661,-0.86716,-0.46496,0.17967,-0.95011,-0.27894,-0.38871,-0.427,-0.72588
1,1.0806,-0.77331,-0.60484,-0.52288,-0.92446,-0.51932,0.17781,-0.4085,-0.75953
1,-0.36935,-0.82183,-0.74223,-0.6181,-0.91805,0.15173,-0.48139,-0.42891,-0.74916
1,-0.58904,-0.78833,-0.61814,-0.22879,-0.93387,-0.54633,-0.56612,-0.42374,-0.84793
2,0.55334,-0.86384,-0.72026,0.12862,-0.92564,-0.4671,-0.57236,-0.18515,-0.8462
1,0.20184,-0.76002,-0.60716,-0.57955,-0.92553,-0.45455,-0.44908,-0.40388,-0.57124
1,-0.017849,-0.57391,-0.52276,-0.67758,-0.9266,-0.30821,-0.5205,0.50478,-0.37753
1,-0.14966,-0.7866,-0.46496,-0.54764,-0.40518,-0.2664,-0.30397,0.15111,-0.53875
1,-0.23754,-0.70684,0.40213,-0.55019,-0.91805,-0.43783,-0.13393,-0.39545,-0.52052
2,0.28972,-0.86384,-0.15666,-0.53335,-0.92874,-0.36675,-0.57236,-0.18515,-0.8376
1,-0.80873,-0.61379,-0.33008,-0.68294,-0.92454,-0.4671,-0.56414,3.0893,-0.81189
1,-0.14966,-0.80162,-0.17593,-0.52926,-0.92874,-0.37511,0.34786,-0.2333,-0.57478
1,-0.45723,-0.36121,-0.021779,0.71578,-0.92874,1.9497,-0.34592,0.23273,-0.3046
1,-0.94055,-0.69355,-0.48422,-0.60559,-0.92874,-0.34584,-0.56414,-0.42238,-0.83847
1,-0.061787,-0.48085,0.86457,-0.38196,-0.92874,-0.53366,-0.57548,-0.43163,-0.13886
1,-0.41329,-0.65367,-0.5613,-0.3309,-0.92874,-0.36675,-0.38134,-0.43707,-0.38124
1,-0.89661,-0.78182,-0.74589,-0.63495,-0.92874,-0.47964,-0.3224,-0.41095,-0.66504
1,-0.5451,-0.76002,-0.67595,-0.65818,-0.90737,0.068106,-0.55961,-0.093737,-0.77652
1,-0.061787,-0.29474,-0.13739,-0.40749,-0.85394,-0.51309,-0.57236,-0.43816,-0.63953
0,-0.72086,-0.68025,-0.46496,-0.10114,-0.92874,-0.54227,-0.27563,-0.23956,-0.5863
1,0.7291,0.42311,0.055295,-0.1522,0.32139,1.0298,-0.30397,-0.39626,0.076121
0,-0.5451,-0.76002,-0.67672,-0.58159,-0.92874,-0.52772,-0.58426,-0.43734,-0.94571
1,-0.017849,-0.0022849,-0.58365,-0.66227,-0.9297,-0.55034,-0.56272,-0.42728,-0.66615
2,0.28972,-0.77331,-0.68616,-0.62397,-0.93494,0.31898,6.7811,0.31434,0.19579
2,0.7291,-0.77331,-0.5823,-0.60329,-0.93327,-0.31657,-0.53155,3.0893,-0.91511
1,-0.94055,-0.32133,-0.68288,-0.66814,-0.93408,-0.51727,-0.57491,-0.42483,-0.82485
1,-0.58904,-0.52073,-0.5613,-0.47693,-0.93515,-0.47546,-0.43689,-0.12094,-0.81049
1,-0.45723,-0.84217,-0.34934,-0.25432,-0.93515,-0.26221,-0.44511,0.23273,-0.61185
1,-0.41329,1.4866,0.44067,-0.1522,0.74878,-0.38765,0.943,-0.36552,0.91983
1,-0.10572,-0.65367,0.4792,-0.17773,-0.93515,-0.52747,-0.38616,-0.43381,-0.51201
1,-0.14966,-0.42768,1.7317,-0.024557,-0.38381,-0.14096,2.5301,-0.41531,0.64652
2,-0.63298,-0.65367,-0.15666,-0.075614,-0.93515,0.23536,-0.45843,3.9055,0.46729
1,-1.0284,-0.81585,-0.69541,-0.40749,-0.94207,-0.29148,-0.57264,-0.38701,-0.93469
1,-0.50117,-0.77331,-0.54203,-0.67299,-0.93729,1.5734,-0.49046,-0.35545,-0.92502
0,-1.0724,-0.44097,-0.7247,-0.65512,-0.93729,-0.54052,-0.58341,-0.37885,-0.78672
2,-1.3799,-0.64037,-0.34934,-0.66099,-0.94049,0.40261,-0.41535,-0.35355,-0.74838
2,1.3882,0.82191,-0.68616,-0.51394,-0.94028,-0.17023,-0.36236,-0.42564,-0.37186
1,-1.0724,-0.82622,-0.38788,-0.5336,-0.93942,-0.2664,-0.55337,0.15111,-0.83324
1,-0.98448,-0.80987,-0.58057,-0.63189,-0.93942,-0.47128,-0.57689,-0.36933,-0.85138
1,-0.14966,-0.0022849,-0.64801,-0.66737,-0.93729,-0.35002,-0.50944,-0.42238,-0.69568
1,-1.2042,-0.87088,-0.75398,-0.63495,-0.93942,-0.21622,-0.58029,-0.34267,-1.0062
1,-1.0284,-0.77331,-0.64165,0.53708,-0.93942,-0.52496,-0.21895,-0.42972,-0.65319
1,-0.061787,3.4806,-0.27227,-0.65563,-0.886,0.48623,-0.4128,-0.36307,0.55166
1,-0.41329,-0.84749,3.4658,-0.56781,-0.93942,-0.54269,-0.56641,-0.41422,-0.068762
1,-0.76479,0.037596,0.15164,0.077558,-0.80052,-0.14096,0.46122,-0.26921,0.93719
1,-0.72086,-0.49415,-0.72913,-0.56168,-0.93942,-0.49218,-0.51993,-0.43843,-0.82016
1,-0.94055,-0.12193,-0.71891,-0.65665,-0.93942,-0.19949,-0.57973,-0.40606,-0.72592
1,-0.94055,-0.49415,-0.61101,-0.43302,-0.72573,-0.40856,-0.4094,0.39596,-0.58429
1,-0.23754,-0.83286,1.3463,-0.57011,-0.90737,-0.53521,-0.077251,-0.38375,-0.39284
1,0.94878,0.27688,0.22871,-0.050085,0.42823,0.10992,0.77296,1.7018,0.30994
1,-0.061787,-0.77544,-0.48422,-0.53386,-0.93942,-0.52956,-0.36037,-0.42728,9.8707
1,-1.0724,-0.87221,-0.72643,-0.050085,-0.93942,-0.5531,-0.54969,-0.4387,-0.86327
1,-0.76479,-0.84829,-0.253,0.15414,-0.92874,-0.55712,-0.45305,-0.32879,-0.74916
0,-1.336,-0.85533,-0.685,0.92001,-0.93942,-0.55281,-0.49754,-0.40878,-0.65759
0,1.0806,-0.82755,-0.75206,-0.68116,-0.93942,-0.55737,-0.24729,-0.41884,-0.82205
0,-1.292,0.42311,0.44067,-0.47029,-0.93942,-0.55683,-0.57859,-0.40878,-0.30312
1,-0.80873,-0.62708,-0.7245,-0.67299,-0.93942,-0.51995,-0.51681,-0.43299,-0.81078
1,-0.5451,0.26359,-0.15666,0.077558,-0.5334,0.40261,-0.55847,0.069496,-0.33224
2,-0.23754,0.42311,-0.69309,-0.62219,-0.94135,-0.35838,-0.50831,-0.28336,-0.5775
1,-0.41329,-0.36121,0.59481,-0.38196,-0.94049,-0.057332,-0.55649,-0.40089,-0.51904
1,-0.98448,-0.40109,-0.15666,-0.52007,-0.94156,-0.5299,-0.529,-0.42265,-0.54854
1,-1.2481,-0.62708,-0.72123,-0.30537,-0.94156,0.15173,0.12113,-0.066532,-0.62719
1,-1.0284,-0.85068,-0.71699,-0.45752,-0.93942,-0.55152,-0.4556,-0.42945,-0.6993
1,-1.2481,-0.85068,-0.74608,-0.65103,-0.94733,-0.52007,-0.58426,-0.43489,-0.99586
0,-1.2042,-0.73343,-0.67903,-0.35643,-0.93964,-0.53613,-0.55762,-0.43027,-0.77569
2,0.42153,-0.82383,-0.63606,-0.63674,-0.95011,1.4479,-0.36462,-0.093737,-0.93107
1,-0.41329,-0.82994,-0.67672,-0.65563,-0.9437,-0.55365,-0.54374,-0.43734,-0.85768
1,-0.061787,-0.74672,-0.38788,-0.59053,-0.94419,-0.32911,-0.5341,0.34155,-0.36943
0,-1.0724,-0.52073,1.1536,1.4561,-0.61888,-0.43783,0.064451,-0.26051,0.52031
1,-1.0284,-0.12193,-0.40715,-0.61682,-0.94477,-0.47546,-0.41422,-0.41231,-0.62382
2,-1.2481,-0.77358,-0.72547,-0.54151,-0.94477,-0.43365,-0.55365,-0.40388,-0.70087
1,3.8487,-0.10863,-0.17593,0.61366,3.4627,-0.40438,-0.32721,1.7018,0.061229
1,-0.23754,-0.40109,-0.17593,-0.60559,-0.3197,-0.4211,-0.38446,-0.40007,-0.46371
1,-0.67692,-0.49415,-0.68982,-0.66967,-0.95011,-0.55327,-0.30397,-0.42809,0.096607
1,-0.98448,-0.72014,-0.62334,-0.63393,-0.95011,-0.54913,-0.49471,2.8172,-0.7608
0,-0.89661,-0.77331,-0.40715,1.4051,-0.70436,-0.43783,-0.21895,-0.43843,-0.17288
1,-0.72086,-0.86597,-0.6507,-0.64414,-0.95011,-0.52952,-0.56131,-0.40306,-0.87603
1,-0.23754,-0.62708,-0.74088,-0.67477,-0.95011,-0.49218,0.57458,-0.33015,-0.66668
1,0.7291,0.55604,2.117,0.63919,3.6337,1.9497,0.14947,-0.093737,2.6783
1,-0.94055,-0.7773,-0.68038,-0.62142,-0.95224,-0.23294,-0.50973,-0.4202,-0.80149
2,-0.98448,-0.86663,-0.36861,-0.48535,-0.95461,0.026293,0.0077699,0.12391,-0.7724
1,-1.0724,-0.856,-0.7509,-0.56832,-0.83257,-0.16186,-0.5837,-0.43843,-0.98319
1,-0.5451,-0.80761,-0.38788,-0.6712,-0.95438,-0.057332,-0.4179,0.15111,-0.85287
2,-2.1269,-0.66696,-0.70003,-0.68294,-0.95385,-0.35838,-0.58256,-0.18515,-0.93765
1,-0.50117,-0.86942,-0.69444,-0.62295,-0.95413,-0.55402,-0.54515,-0.40687,-0.95217
1,-1.4678,-0.65367,-0.66862,-0.43302,-0.95438,-0.47964,-0.27563,-0.43272,-0.72913
1,0.86091,-0.62708,0.19017,-0.38196,0.00084118,0.026293,-0.56612,-0.37178,-0.67581
1,-0.017849,-0.77331,0.49847,-0.66763,-0.95545,-0.40856,-0.19061,0.15111,0.0012933
1,-1.0284,-0.12193,-0.42642,7.9915,-0.95545,-0.057332,-0.44936,-0.43326,0.82888
0,-0.63298,-0.52073,-0.68442,-0.45242,-0.95545,-0.41692,-0.55734,-0.3764,-0.79692
2,-1.0284,-0.62708,-0.64165,-0.66661,-0.95545,-0.55076,-0.53722,-0.43925,-0.73501
1,0.59728,-0.41438,-0.65417,-0.67529,-0.85394,-0.49636,-0.21895,-0.41204,-0.79536
1,-0.76479,-0.3745,-0.29154,-0.40749,-0.95652,-0.40438,-0.58426,-0.3881,-0.58844
1,-1.5557,-0.86025,-0.041048,-0.66227,-0.95759,-0.55356,-0.57973,-0.43217,-0.61662
1,-0.89661,-0.83738,-0.041048,-0.51037,-0.57614,-0.47128,-0.47487,-0.3764,-0.56499
1,0.28972,-0.81798,0.26725,-0.40749,-0.7471,-0.38765,-0.54288,-0.26676,-0.45701
1,-0.1936,0.11736,0.24798,1.2008,-0.21286,-0.14096,0.34786,-0.32417,0.14498
